query,product_id,product_title,product_description,product_brand,esci_label,product_locale
coffee is not my cup of tea,B00SQGQM0M,"Funny Mug - Not my circus, not my monkeys, office - 11 OZ Coffee Mugs - Funny Inspirational and sarcasm - By A Mug To Keep TM","You're Awesome Coffee Mug for yourself or your bff, Nice COFFEE CUP: This big sassy mug is great for start your day off right with dark coffee and some motivational encouragement. HUMOROUS GIFT: “Best Dad Ever” way, a great design for both for men and women. Give it to your mom, dad, daughter, sister, boyfriend, girlfriend, husband, wife, or best friend for her birthday, his graduation, gifts and a happy little . STURDY CERAMIC: Our classic white ceramic mug receives. Plus it's dishwasher and mi",A Mug To Keep TM,Substitute,us
not my circus not my monkeys,B00SQGQM0M,"Funny Mug - Not my circus, not my monkeys, office - 11 OZ Coffee Mugs - Funny Inspirational and sarcasm - By A Mug To Keep TM","You're Awesome Coffee Mug for yourself or your bff, Nice COFFEE CUP: This big sassy mug is great for start your day off right with dark coffee and some motivational encouragement. HUMOROUS GIFT: “Best Dad Ever” way, a great design for both for men and women. Give it to your mom, dad, daughter, sister, boyfriend, girlfriend, husband, wife, or best friend for her birthday, his graduation, gifts and a happy little . STURDY CERAMIC: Our classic white ceramic mug receives. Plus it's dishwasher and mi",A Mug To Keep TM,Exact,us
not my monkeys not my circus,B00SQGQM0M,"Funny Mug - Not my circus, not my monkeys, office - 11 OZ Coffee Mugs - Funny Inspirational and sarcasm - By A Mug To Keep TM","You're Awesome Coffee Mug for yourself or your bff, Nice COFFEE CUP: This big sassy mug is great for start your day off right with dark coffee and some motivational encouragement. HUMOROUS GIFT: “Best Dad Ever” way, a great design for both for men and women. Give it to your mom, dad, daughter, sister, boyfriend, girlfriend, husband, wife, or best friend for her birthday, his graduation, gifts and a happy little . STURDY CERAMIC: Our classic white ceramic mug receives. Plus it's dishwasher and mi",A Mug To Keep TM,Exact,us
rae dunn not today satan mug,B00SQGQM0M,"Funny Mug - Not my circus, not my monkeys, office - 11 OZ Coffee Mugs - Funny Inspirational and sarcasm - By A Mug To Keep TM","You're Awesome Coffee Mug for yourself or your bff, Nice COFFEE CUP: This big sassy mug is great for start your day off right with dark coffee and some motivational encouragement. HUMOROUS GIFT: “Best Dad Ever” way, a great design for both for men and women. Give it to your mom, dad, daughter, sister, boyfriend, girlfriend, husband, wife, or best friend for her birthday, his graduation, gifts and a happy little . STURDY CERAMIC: Our classic white ceramic mug receives. Plus it's dishwasher and mi",A Mug To Keep TM,Substitute,us
woke up sexy as hell again coffee mug,B00SQGQM0M,"Funny Mug - Not my circus, not my monkeys, office - 11 OZ Coffee Mugs - Funny Inspirational and sarcasm - By A Mug To Keep TM","You're Awesome Coffee Mug for yourself or your bff, Nice COFFEE CUP: This big sassy mug is great for start your day off right with dark coffee and some motivational encouragement. HUMOROUS GIFT: “Best Dad Ever” way, a great design for both for men and women. Give it to your mom, dad, daughter, sister, boyfriend, girlfriend, husband, wife, or best friend for her birthday, his graduation, gifts and a happy little . STURDY CERAMIC: Our classic white ceramic mug receives. Plus it's dishwasher and mi",A Mug To Keep TM,Substitute,us
'not my circus not my monkeys my monkeys flyshirt',B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
-i am not responsible for what my face does,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Substitute,us
"I would probably choose another MacBook as a replacement, probably a MacBook Air ",B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
I would probably spend the heavy coin and get a gaming pc,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
Not sure. Maybe a a standard size (15 or 17??) screen middle of the range laptop that is either black or purple. It might be a Dell or Acer ,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
coffee is not my cup of tea,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
customized coffee mug teacher,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Exact,us
gift for person who love coffie,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Exact,us
how to buy a business without being had,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
"ideally something with 8gb of ram, probably a windows laptop around £400 as in my experience that's what you can rely on and macs are too expensive.",B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
if its not one thing its your mother,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Irrelevant,us
rae dunn not today satan mug,B010TVM42G,"Funny Mug - Yet, despite the look on my face, you're still talking - 11 OZ Coffee Mugs - Inspirational gifts and sarcasm",The perfect size to enjoy your morning beverage and the perfect gift for your loved ones on that special day. Ideal to surprise friends or co-workers at the office on any occasion. Yours today for a very cheap price.,A Mug To Keep Designs,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B01JZYDMR4,"3dRose NOT MY CIRCUS, NOT MY MONKEYS. Two Tone Mug, 11 oz, Blue",None,3dRose,Irrelevant,us
not my circus not my monkeys,B01JZYDMR4,"3dRose NOT MY CIRCUS, NOT MY MONKEYS. Two Tone Mug, 11 oz, Blue",None,3dRose,Exact,us
not my monkeys not my circus,B01JZYDMR4,"3dRose NOT MY CIRCUS, NOT MY MONKEYS. Two Tone Mug, 11 oz, Blue",None,3dRose,Exact,us
'not my circus not my monkeys my monkeys flyshirt',B06XSKLTJH,"Mary Square Circus 20 oz. Moment of Truth Ceramic Mug, 1 Count (Pack of 1), White",None,Mary Square,Irrelevant,us
1 foot long hinge without holes,B00M82QZFC,"Highpoint 105 Degree Stop Hinge Antique Brass Plated 8"" 1-Piece","HIGHPOINT Box Hardware is economical small-scale hardware for jewelry boxes, humidors, keepsake boxes, etc. It is easy to affix with the mounting screws and pins included. This Piano Style 105° Stop Hinge is 8"" long, with a leaf that measures 11mm wide x .7mm thick. It is designed for stock 1/2"" or thicker and comes with screws.",HIGHPOINT,Irrelevant,us
1 foot long hinge without holes,B07GX8LQCX,Antrader 2 Pack 43mmx36mm 4 Countersunk Holes Plastic Adjustable Torque Position Control E6-10-301-20 Series Hinge Black Door Hinges,"<b>The Best Product to Save Your Time and Money!</b> <br> <br> <b>Features:</b> <br> E6 series adjustable torque position control hinge allow users the flexibility to define and adjust the operating effort required to move or position panels. <br> With the turn of a screw, these hinges allow users to define the level of resistance. Once adjusted, the positioning torque stays consistent throughout the full range of motion and will hold doors steady in any position. <br> Industry applications: aer",Antrader,Substitute,us
1 foot long hinge without holes,B00CXJRX7O,"Shepherd Hardware 9908 1-Inch Felt Gard Threaded Stem Furniture Glides, 1/4-Inch Stem Diameter, 4 Count",None,Shepherd Hardware,Irrelevant,us
1 foot long hinge without holes,B0002YS98Y,"National Hardware N266-940 V571 Continuous Hinge in Stainless Steel,1-1/2"" x 30""",None,National Hardware,Irrelevant,us
1 foot long hinge without holes,B0002YSJ0C,National Hardware N148-320 V570 Continuous Hinge in Nickel,None,National Hardware,Irrelevant,us
1 foot long hinge without holes,B0006FQJR2,Igloo Universal Fit Plastic Hinges,None,Igloo,Irrelevant,us
1 foot long hinge without holes,B000AYHZHM,"National Hardware N148-379 V570 Continuous Hinge in Nickel,1-1/16"" x 48""",None,National Hardware,Irrelevant,us
1 foot long hinge without holes,B000AYKWE0,"National Hardware N148-171 V570 Continuous Hinge in Nickel,1-1/2"" x 30""",None,National Hardware,Irrelevant,us
1 foot long hinge without holes,B000B4KZTG,"National Hardware N265-389 V570 Continuous Hinge in Nickel,1-1/2"" x 12""",None,National Hardware,Substitute,us
piano hinge,B000B4KZTG,"National Hardware N265-389 V570 Continuous Hinge in Nickel,1-1/2"" x 12""",None,National Hardware,Exact,us
1 foot long hinge without holes,B0017QV7VW,"Wise 8WD12 Aluminum Offset Piano Hinge, 11""",None,Wise,Irrelevant,us
1 foot long hinge without holes,B005J0JMZ0,"Stainless Steel Continuous Hinge with Holes, Polished Finish, 1' Length, 1-1/2"" Width, 0.060"" Leaf Thickness (Pack of 1)",None,ER Wagner,Substitute,us
1 foot long hinge without holes,B005J0KA9M,"Small Parts 304 Stainless Steel Continuous Hinge with Holes, Mill Finish, 1' Length, 3"" Width, 0.060"" Leaf Thickness (Pack of 1) (3-0638-0167)",None,ER Wagner,Irrelevant,us
1 foot long hinge without holes,B00GKZDD8A,"LAMP by Sugatsune Sugatsune HG-YJ50BL Polyacetal Detent Hinge with Holes, 50mm Leaf Height, 60mm Open Width, 5 lbs inch Torque, Black",None,LAMP by Sugatsune,Substitute,us
1 foot long hinge without holes,B005J0L38Y,"Stainless Steel 316 Continuous Hinge without Holes, Unfinished, 0.072"" Leaf Thickness, 2"" Open Width, 1/4"" Pin Diameter, 1"" Knuckle Length, 3' Long (Pack of 1), 3-0746-0241",None,ER Wagner,Exact,us
1 foot long hinge without holes,B005J0KQ46,"Small Parts Steel Continuous Hinge without Holes, Unfinished, 0.072"" Leaf Thickness, 1-1/2"" Open Width, 1/4"" Pin Diameter, 1"" Knuckle Length, 6' Long (Pack of 1) (3-0745-0032)",None,ER Wagner,Substitute,us
1 foot long hinge without holes,B007HBV02C,"Stainless Steel 304 Continuous Hinge Without Hole, Unfinished, 0.06"" Leaf Thickness, 3"" Open Width, 1/4"" Pin Diameter, 1"" Knuckle Length, 1' Long (Pack of 1)",None,Small Parts,Substitute,us
1 foot long hinge without holes,B006893Z7W,"Aluminum 5052 Continuous Hinge without Holes, Unfinished, 0.06"" Leaf Thickness, 2"" Open Width, 1/8"" Pin Diameter, 1/2"" Knuckle Length, 1' Long (Pack of 1) by Monroe",None,Monroe,Irrelevant,us
1 foot long hinge without holes,B005J0WWSY,"Aluminum Continuous Hinge with Holes, Mill Finish, 1' Length, 3"" Width, 0.060"" Leaf Thickness (Pack of 1)",None,ER Wagner,Exact,us
1 foot long hinge without holes,B009Q74AVS,"Allstar Performance ALL23125 2"" Wide x 36"" Long Aluminum Hinge",None,Allstar,Irrelevant,us
1 foot long hinge without holes,B005J0VYTC,"Small Parts Stainless Steel 304 Continuous Hinge with Holes, Unfinished, 0.042"" Leaf Thickness, 1-1/4"" Open Width, 3/32"" Pin Diameter, 1/2"" Knuckle Length, 1' Long (Pack of 1)",None,Small Parts,Irrelevant,us
1 foot long hinge without holes,B005J0VXGQ,"Stainless Steel Continuous Hinge with Holes, Polished Finish, 1' Length, 1-1/16"" Width, 0.042"" Leaf Thickness (Pack of 1)",None,ER Wagner,Irrelevant,us
1 foot long hinge without holes,B005J0WCN4,"Stainless Steel 304 Continuous Hinge with Holes, Unfinished, 0.06"" Leaf Thickness, 2"" Open Width, 1/8"" Pin Diameter, 1/2"" Knuckle Length, 1' Long (Pack of 1), 3-0636-0427",None,ER Wagner,Irrelevant,us
organic pads for women,B07C57MRRS,"Seventh Generation Ultra Thin Pads with Wings, Super Absorbency, 32 Count",None,Seventh Generation,Substitute,us
10 hour pads without wings,B075DJJ96Q,"Rael Organic Cotton Cover Liners - Unscented, Chlorine Free, Light Absorbency, Daily Panty Liners (Long, 36 Count)",None,Rael,Exact,us
panty liners,B075DJJ96Q,"Rael Organic Cotton Cover Liners - Unscented, Chlorine Free, Light Absorbency, Daily Panty Liners (Long, 36 Count)",None,Rael,Exact,us
thin pads without wings,B075DJJ96Q,"Rael Organic Cotton Cover Liners - Unscented, Chlorine Free, Light Absorbency, Daily Panty Liners (Long, 36 Count)",None,Rael,Exact,us
always infinity without wings,B01IULATV0,"Always Infinity Feminine Pads for Women, Size 1, 108 Count, Regular Absorbency, with Wings, Unscented (36 Count, Pack of 3 - 108 Count Total)",None,Always,Substitute,us
always pads,B01IULATV0,"Always Infinity Feminine Pads for Women, Size 1, 108 Count, Regular Absorbency, with Wings, Unscented (36 Count, Pack of 3 - 108 Count Total)",None,Always,Exact,us
always pads thin,B01IULATV0,"Always Infinity Feminine Pads for Women, Size 1, 108 Count, Regular Absorbency, with Wings, Unscented (36 Count, Pack of 3 - 108 Count Total)",None,Always,Substitute,us
always ultra thin pads without wings,B01IULATV0,"Always Infinity Feminine Pads for Women, Size 1, 108 Count, Regular Absorbency, with Wings, Unscented (36 Count, Pack of 3 - 108 Count Total)",None,Always,Irrelevant,us
poise pads regular length,B01IULATV0,"Always Infinity Feminine Pads for Women, Size 1, 108 Count, Regular Absorbency, with Wings, Unscented (36 Count, Pack of 3 - 108 Count Total)",None,Always,Substitute,us
overnight pads for women extra heavy without wings,B08JCJRYW7,Cora Organic Maxi Pads | Ultra Thin Period Pads with Wings | Maxi Overnight Absorbency | Ultra-Absorbent Sanitary Pads for Women | 100% Organic Cotton Topsheet (24 Count (Pack of 1)),Organic Maxi Overnight Pads 24c,Cora,Substitute,us
pads with wings extra heavy,B08JCJRYW7,Cora Organic Maxi Pads | Ultra Thin Period Pads with Wings | Maxi Overnight Absorbency | Ultra-Absorbent Sanitary Pads for Women | 100% Organic Cotton Topsheet (24 Count (Pack of 1)),Organic Maxi Overnight Pads 24c,Cora,Exact,us
overnight pads for women extra heavy without wings,B08WRBG8JW,"LOLA Ultra Thin Menstrual Pads with Wings, Regular Absorbency, Organic Cotton Topsheet & Core, Unscented, Chlorine Free, Hypoallergenic Sanitary Napkins, Powerful Leak Protection - Regular (64 Count)","LOLA ultra thin pads with wings are gynecologist-approved, hypoallergenic and made with an 100% organic cotton topsheet and core for breathability. No toxins, dyes, or mystery ingredients. Just what you see on the box. Because you deserve to know what you’re putting in your underwear.",LOLA,Substitute,us
organic pads for women,B07XL578S2,Cora Organic Pads | Ultra Thin Period Pads with Wings | Overnight Absorbency | Ultra-Absorbent Sanitary Pads for Women | 100% Organic Cotton Topsheet (36 Count (Pack of 1)),None,Cora,Exact,us
overnight pads for women extra heavy without wings,B07XL578S2,Cora Organic Pads | Ultra Thin Period Pads with Wings | Overnight Absorbency | Ultra-Absorbent Sanitary Pads for Women | 100% Organic Cotton Topsheet (36 Count (Pack of 1)),None,Cora,Substitute,us
stayfree ultra thin with wings,B07XL578S2,Cora Organic Pads | Ultra Thin Period Pads with Wings | Overnight Absorbency | Ultra-Absorbent Sanitary Pads for Women | 100% Organic Cotton Topsheet (36 Count (Pack of 1)),None,Cora,Substitute,us
maxi pads without wings,B07192ZQ3L,"Rael Organic Cotton Sanitary Pads - Overnight Size, Heavy Absorbency, Unscented, Ultra Thin Pads for Women (20 Count)",None,Rael,Substitute,us
organic pads for women,B07192ZQ3L,"Rael Organic Cotton Sanitary Pads - Overnight Size, Heavy Absorbency, Unscented, Ultra Thin Pads for Women (20 Count)",None,Rael,Exact,us
overnight pads for women extra heavy without wings,B07192ZQ3L,"Rael Organic Cotton Sanitary Pads - Overnight Size, Heavy Absorbency, Unscented, Ultra Thin Pads for Women (20 Count)",None,Rael,Substitute,us
pads with wings extra heavy,B07192ZQ3L,"Rael Organic Cotton Sanitary Pads - Overnight Size, Heavy Absorbency, Unscented, Ultra Thin Pads for Women (20 Count)",None,Rael,Substitute,us
overnight pads for women extra heavy without wings,B0014H2ZKG,"Seventh Generation Maxi Pads, Overnight with wings, Free & Clear Chlorine Free, 14 count",None,Seventh Generation,Substitute,us
overnight pads for women extra heavy without wings,B0014JWTIM,"Seventh Generation Ultrathin Pads, Overnight with wings, Free & Clear Chlorine Free, 14 count",None,Seventh Generation,Substitute,us
always maxi pads with wings,B0029NYSG8,"Always Ultra Thin Pads Size 1 Regular Absorbency Unscented with Wings, 36 Count, Packaging may vary (Pack of 2)",None,Always,Exact,us
always pads,B0029NYSG8,"Always Ultra Thin Pads Size 1 Regular Absorbency Unscented with Wings, 36 Count, Packaging may vary (Pack of 2)",None,Always,Exact,us
always pads thin,B0029NYSG8,"Always Ultra Thin Pads Size 1 Regular Absorbency Unscented with Wings, 36 Count, Packaging may vary (Pack of 2)",None,Always,Exact,us
always sanitary napkins,B0029NYSG8,"Always Ultra Thin Pads Size 1 Regular Absorbency Unscented with Wings, 36 Count, Packaging may vary (Pack of 2)",None,Always,Exact,us
always ultra thin pads without wings,B0029NYSG8,"Always Ultra Thin Pads Size 1 Regular Absorbency Unscented with Wings, 36 Count, Packaging may vary (Pack of 2)",None,Always,Substitute,us
always ultra thin with wings,B0029NYSG8,"Always Ultra Thin Pads Size 1 Regular Absorbency Unscented with Wings, 36 Count, Packaging may vary (Pack of 2)",None,Always,Exact,us
stayfree ultra thin with wings,B0029NYSG8,"Always Ultra Thin Pads Size 1 Regular Absorbency Unscented with Wings, 36 Count, Packaging may vary (Pack of 2)",None,Always,Substitute,us
maxi pads without wings,B002PKC39O,"SEVENTH GENERATION Free & Clear Maxi Pads, 24 Count (2 Pack)","Our Free & Clear fragrance-free Maxi Pads provide the protection you need without exposing your most sensitive skin to unnecessary chemicals. Our innovative PureFit design conforms to your body for reliable, leak-free protection and comfort.",Seventh Generation,Exact,us
overnight pads for women extra heavy without wings,B002PKC39O,"SEVENTH GENERATION Free & Clear Maxi Pads, 24 Count (2 Pack)","Our Free & Clear fragrance-free Maxi Pads provide the protection you need without exposing your most sensitive skin to unnecessary chemicals. Our innovative PureFit design conforms to your body for reliable, leak-free protection and comfort.",Seventh Generation,Substitute,us
thin pads without wings,B002PKC39O,"SEVENTH GENERATION Free & Clear Maxi Pads, 24 Count (2 Pack)","Our Free & Clear fragrance-free Maxi Pads provide the protection you need without exposing your most sensitive skin to unnecessary chemicals. Our innovative PureFit design conforms to your body for reliable, leak-free protection and comfort.",Seventh Generation,Substitute,us
always everyday liners regular,B003CP156I,"Always Xtra Protection Daily Feminine Panty Liners for Women, Regular, Unscented, 50 Count - Pack of 6 (300 Total Count)",None,Always,Exact,us
always maxi overnight pads without wings,B003CP156I,"Always Xtra Protection Daily Feminine Panty Liners for Women, Regular, Unscented, 50 Count - Pack of 6 (300 Total Count)",None,Always,Substitute,us
always maxi pads long super without wings,B003CP156I,"Always Xtra Protection Daily Feminine Panty Liners for Women, Regular, Unscented, 50 Count - Pack of 6 (300 Total Count)",None,Always,Exact,us
organic pads for women,B01536MCXI,"Natracare Slim Fitting Ultra Pads with Wings, Regular, Made with Certified Organic Cotton, Ecologically Certified Cellulose Pulp and Plant Starch (1 Pack, 14 Pads Total)…",None,NATRACARE,Exact,us
always ultra thin pads without wings,B00G8DDBOU,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 46 Count (Pack of 1)",None,Always,Exact,us
always ultra thin with wings,B00G8DDBOU,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 46 Count (Pack of 1)",None,Always,Exact,us
stayfree pads ultra thin with wings,B00G8DDBOU,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 46 Count (Pack of 1)",None,Always,Substitute,us
stayfree ultra thin with wings,B00G8DDBOU,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 46 Count (Pack of 1)",None,Always,Substitute,us
1 ft 3/8 not hose,B07P1TDMRQ,TAILONZ PNEUMATIC Air Line 3/8 inch od Black Pneumatic Nylon Tube 32.8ft Air Brake Tubing Nylon Hose,"【A LOT THICKER AND TOUGHER】</b>Nylon Tubes have a rigid that is not easy to burst and no leaks. <br>【TRANSPORT A VARIETY OF MEDIA】</b> Such as air, water, oil, chemical solvents.<br>【MULTI-PURPOSE】</b>Nylon Tubes are ideal for general use such as air hose for fish tanks and aquarium, aquaponics, hydroponic, ponds, indoor water garden, drip irrigation, drain, water line, pumps, vacuum, siphon, filters, air conditioning, humidifiers, other home uses, props, plumbing, refrigeration, industrial, lab",TAILONZ PNEUMATIC,Irrelevant,us
air brake hose 3/8,B07P1TDMRQ,TAILONZ PNEUMATIC Air Line 3/8 inch od Black Pneumatic Nylon Tube 32.8ft Air Brake Tubing Nylon Hose,"【A LOT THICKER AND TOUGHER】</b>Nylon Tubes have a rigid that is not easy to burst and no leaks. <br>【TRANSPORT A VARIETY OF MEDIA】</b> Such as air, water, oil, chemical solvents.<br>【MULTI-PURPOSE】</b>Nylon Tubes are ideal for general use such as air hose for fish tanks and aquarium, aquaponics, hydroponic, ponds, indoor water garden, drip irrigation, drain, water line, pumps, vacuum, siphon, filters, air conditioning, humidifiers, other home uses, props, plumbing, refrigeration, industrial, lab",TAILONZ PNEUMATIC,Exact,us
1 ft 3/8 not hose,B07NKPWNCH,"Twinkle Star Garden Hose Extension Adapter, Hose Kink Protector with Coil Spring, 2 Pack","Tightly and securely, no-leak connection.<br> Suitable for any standard garden hose. <br> Easy to connect and disconnect.<br> <br> Material: Brass Connector, PVC Hose, Stainless Steel Spiral Ring<br> Package Include: 2 pack garden hose protector guards<br>",Twinkle Star,Irrelevant,us
hose extension female to female,B07NKPWNCH,"Twinkle Star Garden Hose Extension Adapter, Hose Kink Protector with Coil Spring, 2 Pack","Tightly and securely, no-leak connection.<br> Suitable for any standard garden hose. <br> Easy to connect and disconnect.<br> <br> Material: Brass Connector, PVC Hose, Stainless Steel Spiral Ring<br> Package Include: 2 pack garden hose protector guards<br>",Twinkle Star,Exact,us
1 ft 3/8 not hose,B07L2M6XH6,"Clear Vinyl Tubing Flexible PVC Tubing, Hybrid PVC Hose, Heavy Duty and Lightweight, by 3/8 Inch ID, 50-Feet Length","<b>Specification</b><br> Material: PVC<br> I.D. Size: 9.6 mm<br> O.D. Size: 12.7 mm<br> Length: 50 feet<br> Pressure: 60 PSI<br><br> <b>Product Features</b><br> ♥ The tube is easy to install and use due to the good softening property.<br> ♥ The tube can be long-term used in the humid environment due to the excellent hydrolysis resistance.<br> ♥ The tube is available for non-corrosive medium such as water and air.<br> ♥ The tube has soft, light weight, good elasticity, can also return to the orig",Eastrans,Irrelevant,us
3/8 hose,B07L2M6XH6,"Clear Vinyl Tubing Flexible PVC Tubing, Hybrid PVC Hose, Heavy Duty and Lightweight, by 3/8 Inch ID, 50-Feet Length","<b>Specification</b><br> Material: PVC<br> I.D. Size: 9.6 mm<br> O.D. Size: 12.7 mm<br> Length: 50 feet<br> Pressure: 60 PSI<br><br> <b>Product Features</b><br> ♥ The tube is easy to install and use due to the good softening property.<br> ♥ The tube can be long-term used in the humid environment due to the excellent hydrolysis resistance.<br> ♥ The tube is available for non-corrosive medium such as water and air.<br> ♥ The tube has soft, light weight, good elasticity, can also return to the orig",Eastrans,Exact,us
3/8 id vinyl tubing,B07L2M6XH6,"Clear Vinyl Tubing Flexible PVC Tubing, Hybrid PVC Hose, Heavy Duty and Lightweight, by 3/8 Inch ID, 50-Feet Length","<b>Specification</b><br> Material: PVC<br> I.D. Size: 9.6 mm<br> O.D. Size: 12.7 mm<br> Length: 50 feet<br> Pressure: 60 PSI<br><br> <b>Product Features</b><br> ♥ The tube is easy to install and use due to the good softening property.<br> ♥ The tube can be long-term used in the humid environment due to the excellent hydrolysis resistance.<br> ♥ The tube is available for non-corrosive medium such as water and air.<br> ♥ The tube has soft, light weight, good elasticity, can also return to the orig",Eastrans,Exact,us
1 ft 3/8 not hose,B07N6Q141P,Rocky Mountain Landscapers Select Hose Protector Spring - Hose Saver Kink Protector with solid Brass Couplings - Easy attach extension prevents hose kinks - Maintains water pressure,Rocky Mountain Goods Hose Protector Spring is the easy hose saver extension that prevents hose kinking. Simply attach the spring guard to your faucet and hose and you will prevent kinking and extend the life of your hose. Made of heavy duty brass the couplings are made to be leakproof and last longer. Rocky Mountain Goods Hose Protector Spring comes with lifetime warranty.,Rocky Mountain Radar,Exact,us
1 ft 3/8 not hose,B07MP5BS9X,"M MINGLE Garden Hose Adapter, Male to Male, Female to Female, 3/4 Inch Brass Connector, 4-Pack with Extra 4 Washers","MINGLE Garden Hose Adapter will make your washing work more efficiently. <br><br> <b>Specifications: </b><br> 3/4’’ female thread + 3/4’’ female thread; 3/4’’ male thread + 3/4’’ male thread <br> Made of solid brass.<br><br><b>Application: </b><br> Connect to garden hose end with 3/4 inch thread. <br><br><b>Package List: </b><br>2 x garden hose adapter, male to male; <br>2 x garden hose adapter, female to female; <br> 4 x garden hose washers.",M MINGLE,Irrelevant,us
1 ft 3/8 not hose,B07RNHRXCF,"Shark Industrial Steam Dryer Installation Kit - 6FT Stainless Steel Braided Hose with 3/4"" FHT 90 Degree Elbow and 1FT Inlet Hose 3/4"" FHT with Y-adapter","<ul></ul><b>One set of steam dryer installation kit including: One 6ft long hose connecting to steam dryer; One 1ft water inlet fill hose connecting to water source; One Y-adapter which splits the 6ft hose to dryer and another cold water hose for washing machine. Key Features:</b><ul><li>Two layers PVC core with reinforced nylon wires in between and 304 stainless steel braided outer cover for high performace and durable water supply applications </li><li>Universal connectors with 3/4"" FHT fit al",Shark Industrial,Substitute,us
1 ft 3/8 not hose,B07NDNWK78,"15-inch Short Air Compressor Hose: 1/4"" Male NPT To 1/4"" Male NPT Connections (Lead-Free Brass)","Use this hard-to-find short air compressor hose to build any adapter for your air compressor. It is also suitable for use in water and hydraulic applications. The Insta-grip hose is more abrasion-resistant, durable, and kink-resistant than regular air compressor hose. We use food-grade vegetable oil only in the installation process.<p>Most commercially available brass fittings contain up to 8% lead, but for your health and safety, the lead-free brass fittings in this item have been tested by an ",Vibrant Yard Company,Irrelevant,us
